CHR,start,end,gene_id,genename,n_snp_input,n_snp_model,model_type,in_sample_r2,in_sample_cor_pvalue
chr4,79492415,79492416,ENSG00000250334.5,LINC00989,123,29,NonSpecific,0.2183843297376826,3.925701921511401e-8
chr4,79663760,79663761,ENSG00000248408.1,RP11-452C8.1,109,0,NonSpecific,NA,NA
chr4,80125453,80125454,ENSG00000163297.16,ANTXR2,93,10,NonSpecific,0.09730497303724288,3.9813426509619523e-4
chr4,81215116,81215117,ENSG00000138669.9,PRKG2,35,13,CellTypeSpecific,0.21720900128599643,4.316641370610655e-8
chr4,82374299,82374300,ENSG00000138668.18,HNRNPD,120,0,NonSpecific,NA,NA
chr4,82562356,82562357,ENSG00000249242.7,TMEM150C,127,27,CellTypeSpecific,0.25845538011332214,1.4252620032210549e-9
chr4,82798856,82798857,ENSG00000145284.11,SCD5,122,15,NonSpecific,0.10882262918948263,1.720477855073633e-4
chr4,82901075,82901076,ENSG00000168152.12,THAP9,124,0,NonSpecific,NA,NA
chr4,83137074,83137075,ENSG00000145287.10,PLAC8,157,18,CellTypeSpecific,0.18064580756264895,7.791959464956293e-7
chr4,84498449,84498450,ENSG00000163623.9,NKX6-1,55,11,NonSpecific,0.08766658856196065,8.006214894029957e-4
chr4,85475113,85475114,ENSG00000138639.17,ARHGAP24,13,1,NonSpecific,0.016854604553236043,0.14901391054287405
chr4,87322905,87322906,ENSG00000170509.11,HSD17B13,201,12,NonSpecific,0.10245950485098862,2.7367493474666365e-4
chr4,87391385,87391386,ENSG00000198189.10,HSD17B11,215,26,NonSpecific,0.11931021666035435,7.974168107196016e-5
chr4,87531060,87531061,ENSG00000152583.12,SPARCL1,218,31,CellTypeSpecific,0.17664032652034975,1.0626596164663965e-6
chr4,1550283,1550284,ENSG00000272783.1,RP13-1016M1.2,461,0,NonSpecific,NA,NA
chr4,1684301,1684302,ENSG00000174137.12,FAM53A,453,5,NonSpecific,0.256571563095113,1.671705811927462e-9
chr4,1712820,1712821,ENSG00000270195.1,RP11-572O17.1,448,7,NonSpecific,0.13241063109092924,3.0274829632967308e-5
chr4,1721357,1721358,ENSG00000168936.10,TMEM129,444,8,CellTypeSpecific,0.17705255496168154,1.0293223911110473e-6
chr4,1721489,1721490,ENSG00000013810.18,TACC3,444,13,NonSpecific,0.15480982198707563,5.644649949341682e-6
chr4,1793306,1793307,ENSG00000068078.17,FGFR3,419,1,NonSpecific,0.09958974454342455,3.372266558168459e-4
chr4,2418662,2418663,ENSG00000159733.13,ZFYVE28,260,9,NonSpecific,0.18887029421869664,4.104353639852644e-7
chr4,2536630,2536631,ENSG00000125386.15,FAM193A,270,21,CellTypeSpecific,0.40543391582023985,1.4470941450638471e-15
chr4,2963607,2963608,ENSG00000125388.19,GRK4,205,20,NonSpecific,0.28133576435218677,1.9923924346687685e-10
chr4,88007667,88007668,ENSG00000118762.7,PKD2,266,12,NonSpecific,0.09529993980762709,4.6051600979743436e-4
chr4,88284768,88284769,ENSG00000163644.14,PPM1K,290,0,NonSpecific,NA,NA
chr4,88284941,88284942,ENSG00000246375.2,RP11-10L7.1,290,9,NonSpecific,0.29616120122523393,5.3956012085913065e-11
chr4,88523501,88523502,ENSG00000145337.4,PYURF,257,9,NonSpecific,0.2488955425895942,3.1896392801847436e-9
chr4,88698234,88698235,ENSG00000177432.6,NAP1L5,263,33,NonSpecific,0.2991748270549928,4.124240611173587e-11
chr4,89111397,89111398,ENSG00000138640.14,FAM13A,263,31,NonSpecific,0.12656906385721,4.6680573414833655e-5
chr4,89838259,89838260,ENSG00000145335.15,SNCA,154,10,NonSpecific,0.1665596284248309,2.3076327741810192e-6
chr4,94451856,94451857,ENSG00000163110.14,PDLIM5,39,7,NonSpecific,0.07204931197959671,0.002473013121658467
chr4,95549127,95549128,ENSG00000182168.14,UNC5C,51,13,CellTypeSpecific,0.4549683222948433,6.501042875906867e-18
chr4,98995619,98995620,ENSG00000164024.11,METAP1,254,6,CellTypeSpecific,0.4400084788786068,3.493149654214562e-17
chr4,99068124,99068125,ENSG00000272777.1,RP11-571L19.8,268,42,CellTypeSpecific,0.2869807288209491,1.2152336639096224e-10
chr4,99088800,99088801,ENSG00000197894.10,ADH5,274,19,CellTypeSpecific,0.08202894488085692,0.0012034134013884721
chr4,99157791,99157792,ENSG00000198099.8,ADH4,272,23,CellTypeSpecific,0.33916073378695016,1.0477748613547475e-12
chr4,99219536,99219537,ENSG00000172955.17,ADH6,281,0,NonSpecific,NA,NA
chr4,99291027,99291028,ENSG00000187758.7,ADH1A,281,36,CellTypeSpecific,0.1894949859188231,3.9084283742884457e-7
chr4,99353026,99353027,ENSG00000248144.5,ADH1C,283,13,NonSpecific,0.2799541104398855,2.2474401576361255e-10
chr4,99816832,99816833,ENSG00000070190.12,DAPP1,285,7,CellTypeSpecific,0.04292433128261786,0.020432662061536364
chr4,99946725,99946726,ENSG00000164031.16,DNAJB14,294,38,CellTypeSpecific,0.20067222919814615,1.6201268011232844e-7
chr4,101347779,101347780,ENSG00000254531.1,FLJ20021,108,33,CellTypeSpecific,0.10241032802655337,2.7465669754382253e-4
chr4,102501328,102501329,ENSG00000109320.11,NFKB1,176,8,NonSpecific,0.12970093078697073,3.701844073617054e-5
chr4,102760993,102760994,ENSG00000109323.8,MANBA,180,9,NonSpecific,0.1423059520830391,1.4472273826620417e-5
chr4,102868895,102868896,ENSG00000109332.19,UBE2D3,181,13,NonSpecific,0.08985523661582577,6.833343636049629e-4
chr4,102868977,102868978,ENSG00000145354.9,CISD2,181,39,CellTypeSpecific,0.2056100957546812,1.0942727026809615e-7
chr4,103099882,103099883,ENSG00000164039.14,BDH2,162,16,NonSpecific,0.25215212846644475,2.4267534882462226e-9
chr4,105474080,105474081,ENSG00000138777.19,PPA2,70,17,NonSpecific,0.08676938051696112,8.543065573088481e-4
chr4,105709108,105709109,ENSG00000138780.14,GSTCD,73,8,NonSpecific,0.07157227988925775,0.002559602218070689
chr4,107283805,107283806,ENSG00000155011.8,DKK2,70,10,NonSpecific,0.07963895404470837,0.0014301131638957253
chr4,107720451,107720452,ENSG00000138801.8,PAPSS1,69,12,NonSpecific,0.127157623905913,4.4691685464555704e-5
chr4,107931368,107931369,ENSG00000155016.17,CYP2U1,71,3,CellTypeSpecific,0.04946496743878121,0.012669983617291153
chr4,108620459,108620460,ENSG00000234492.4,RPL34-AS1,71,12,CellTypeSpecific,0.20853989233283557,8.661096702204408e-8
chr4,109730076,109730077,ENSG00000123739.10,PLA2G12A,73,10,NonSpecific,0.23046053672560987,1.4692071824620199e-8
chr4,109827993,109827994,ENSG00000180245.4,RRH,72,11,NonSpecific,0.1613347537169899,3.4390307843666758e-6
chr4,109848201,109848202,ENSG00000183423.11,LRIT3,72,20,CellTypeSpecific,0.14241264924859914,1.4357083337017246e-5
chr4,112145396,112145397,ENSG00000174749.5,C4orf32,72,8,NonSpecific,0.030690962756646546,0.05068605661249622
chr4,112231736,112231737,ENSG00000138660.11,AP1AR,77,18,NonSpecific,0.06574758271801692,0.0038967366747547777
chr4,112285508,112285509,ENSG00000073331.17,ALPK1,80,5,NonSpecific,0.020140190055250088,0.1143975462708429
chr4,112636962,112636963,ENSG00000138658.15,ZGRF1,81,23,CellTypeSpecific,0.2795343453431004,2.3311115519142537e-10
chr4,112636989,112636990,ENSG00000174720.15,LARP7,81,1,NonSpecific,0.017299299102410813,0.14371358102708032
chr4,118278708,118278709,ENSG00000269893.6,SNHG8,154,17,CellTypeSpecific,0.13812421425045637,1.9783978962753713e-5
chr4,118353002,118353003,ENSG00000164099.3,PRSS12,160,7,CellTypeSpecific,0.04708431932115133,0.015070724864210487
chr4,118850687,118850688,ENSG00000172403.10,SYNPO2,146,4,NonSpecific,0.05579429887313833,0.008001797493537195
chr4,119212644,119212645,ENSG00000145390.11,USP53,147,29,CellTypeSpecific,0.15600748009464988,5.155051581101512e-6
chr4,120067073,120067074,ENSG00000164109.13,MAD2L1,144,0,NonSpecific,NA,NA
chr4,120922869,120922870,ENSG00000138738.10,PRDM5,142,16,CellTypeSpecific,0.2699101121403534,5.36038023576586e-10
chr4,121073020,121073021,ENSG00000173376.13,NDNF,143,5,NonSpecific,0.23011898428641855,1.5109049733550883e-8
chr4,121381058,121381059,ENSG00000186867.10,QRFPR,144,0,NonSpecific,NA,NA
chr4,121697112,121697113,ENSG00000164111.14,ANXA5,137,0,NonSpecific,NA,NA
chr4,122152332,122152333,ENSG00000138688.15,KIAA1109,100,3,CellTypeSpecific,0.12122620951622143,6.925010016602154e-5
chr4,122922967,122922968,ENSG00000170917.13,NUDT6,63,14,NonSpecific,0.10011801346351529,3.245175180021564e-4
chr4,123650266,123650267,ENSG00000249464.5,LINC01091,62,4,NonSpecific,0.07828538440451066,0.0015769077681395314
chr4,124712731,124712732,ENSG00000151458.11,ANKRD50,48,19,NonSpecific,0.1238446131644035,5.709013625277195e-5
chr4,128288828,128288829,ENSG00000164040.16,PGRMC2,72,1,NonSpecific,0.03187094039826952,0.04637732665699859
chr4,128292750,128292751,ENSG00000251432.6,RP11-420A23.1,72,14,CellTypeSpecific,0.20623954651159088,1.0407227470445987e-7
chr4,129093607,129093608,ENSG00000151470.12,C4orf33,84,44,CellTypeSpecific,0.19691112610563644,2.181474891068746e-7
chr4,138242348,138242349,ENSG00000151012.13,SLC7A11,53,19,NonSpecific,0.14526719813023467,1.159042775019885e-5
chr4,139302550,139302551,ENSG00000109390.11,NDUFC1,89,11,NonSpecific,0.08603308019384262,9.01029896717955e-4
chr4,140524157,140524158,ENSG00000179387.9,ELMOD2,86,17,CellTypeSpecific,0.16391395583394733,2.82494811164319e-6
chr4,141212876,141212877,ENSG00000170153.10,RNF150,77,4,NonSpecific,0.08912324533441063,7.205219576957074e-4
chr4,141220886,141220887,ENSG00000109445.10,ZNF330,77,3,NonSpecific,0.10123431514355107,2.992047546236308e-4
chr4,3532558,3532559,ENSG00000163956.10,LRPAP1,172,5,NonSpecific,0.048355626932756204,0.013736257375464312
chr4,4248211,4248212,ENSG00000132406.11,TMEM128,186,21,NonSpecific,0.1589131004970159,4.134817471360492e-6
chr4,4290168,4290169,ENSG00000145220.13,LYAR,185,7,NonSpecific,0.1477134710577143,9.64380275579035e-6
chr4,4290250,4290251,ENSG00000168826.15,ZBTB49,185,13,NonSpecific,0.2404451032051193,6.4509007645593515e-9
chr4,4348139,4348140,ENSG00000168824.14,NSG1,179,16,NonSpecific,0.1677750646798801,2.1025019215124243e-6
chr4,5711196,5711197,ENSG00000072840.12,EVC,179,40,NonSpecific,0.21917313635526325,3.6831252913811716e-8
chr4,5893057,5893058,ENSG00000072832.14,CRMP1,177,23,NonSpecific,0.20366461527081015,1.277556745094658e-7
chr4,6269848,6269849,ENSG00000109501.13,WFS1,152,1,NonSpecific,0.042177266669244554,0.02158464327790685
chr4,6575174,6575175,ENSG00000013288.8,MAN2B2,166,26,NonSpecific,0.35797412802168804,1.7283587555892523e-13
chr4,143905562,143905563,ENSG00000197465.13,GYPE,112,19,NonSpecific,0.03334317493746709,0.041529677230247766
chr4,143912330,143912331,ENSG00000251600.5,RP11-673E1.1,112,60,NonSpecific,0.1667235652407563,2.278852660856705e-6
chr4,146214514,146214515,ENSG00000250673.2,RP11-6L6.2,47,25,CellTypeSpecific,0.48127725181544917,3.018277483360535e-19
chr4,146521963,146521964,ENSG00000120519.14,SLC10A7,54,16,CellTypeSpecific,0.12423197291611644,5.548067421384225e-5
chr4,147480916,147480917,ENSG00000151617.15,EDNRA,59,18,CellTypeSpecific,0.20965320955300928,7.923136455568546e-8
chr4,150078273,150078274,ENSG00000170390.15,DCLK2,24,5,CellTypeSpecific,0.14949389683470107,8.433831435816183e-6
chr4,151099572,151099573,ENSG00000145425.9,RPS3A,111,25,NonSpecific,0.14639295095915528,1.0650589283162397e-5
chr4,151409215,151409216,ENSG00000164142.15,FAM160A1,121,4,NonSpecific,0.06451357752882675,0.004259800422158708
chr4,151761022,151761023,ENSG00000059691.11,GATB,139,23,CellTypeSpecific,0.2837484567231111,1.6136079370521124e-10
chr4,152100753,152100754,ENSG00000245954.6,RP11-18H21.1,204,26,NonSpecific,0.26441922415099756,8.581034491107337e-10
chr4,152536100,152536101,ENSG00000109670.13,FBXW7,196,0,NonSpecific,NA,NA
chr4,152779936,152779937,ENSG00000164144.15,ARFIP1,206,28,CellTypeSpecific,0.19963656263946583,1.7586450613081458e-7
chr4,153152341,153152342,ENSG00000109654.14,TRIM2,170,43,NonSpecific,0.1895089804786525,3.904146581242829e-7
chr4,153701499,153701500,ENSG00000137462.6,TLR2,146,13,NonSpecific,0.13033746603324203,3.531167970733407e-5
chr4,153760234,153760235,ENSG00000145428.14,RNF175,141,0,NonSpecific,NA,NA
chr4,155376969,155376970,ENSG00000164114.18,MAP9,58,18,NonSpecific,0.08554429012089448,9.334435891774414e-4
chr4,155953916,155953917,ENSG00000256043.2,CTSO,62,22,CellTypeSpecific,0.07781976072143196,0.0016308047261164907
chr4,156971393,156971394,ENSG00000145431.10,PDGFC,93,4,NonSpecific,0.046230555764445305,0.016040107579752005
chr4,157204181,157204182,ENSG00000120251.18,GRIA2,113,13,NonSpecific,0.0687217097292072,0.0031440462642993907
chr4,158203619,158203620,ENSG00000164124.10,TMEM144,154,19,CellTypeSpecific,0.001039350894898816,0.7211559802959779
chr4,158672123,158672124,ENSG00000205208.4,C4orf46,139,0,NonSpecific,NA,NA
chr4,158672255,158672256,ENSG00000171503.11,ETFDH,139,17,NonSpecific,0.14896334999966007,8.777772593138282e-6
chr4,158723395,158723396,ENSG00000171497.4,PPID,135,13,NonSpecific,0.11547845264805764,1.056737712108549e-4
chr4,159104177,159104178,ENSG00000109756.8,RAPGEF2,148,31,CellTypeSpecific,0.261765858984214,1.0759203378586912e-9
chr4,163494441,163494442,ENSG00000198498.9,TMA16,76,12,NonSpecific,0.13680279918412488,2.1833409397437262e-5
chr4,164384049,164384050,ENSG00000145416.13,MARCH1,118,27,NonSpecific,0.4160477098257348,4.72054738512165e-16
chr4,163529770,163529771,ENSG00000273449.1,RP11-218F10.3,77,33,NonSpecific,0.3764234099165637,2.8080836299255937e-14
chr4,164754063,164754064,ENSG00000248771.5,LINC01207,108,21,NonSpecific,0.4064975063724903,1.2945764122821376e-15
chr4,165208548,165208549,ENSG00000170088.13,TMEM192,132,6,CellTypeSpecific,0.026857005982447432,0.06781922180238599
chr4,165327622,165327623,ENSG00000052802.12,MSMO1,136,0,NonSpecific,NA,NA
chr4,165361193,165361194,ENSG00000109472.13,CPE,136,10,NonSpecific,0.29274968020768455,7.304276719096744e-11
chr4,167234795,167234796,ENSG00000196104.10,SPOCK3,73,29,NonSpecific,0.1844662975394749,5.789131952109439e-7
chr4,168537785,168537786,ENSG00000181381.13,DDX60L,64,29,NonSpecific,0.2156446773132046,4.897058261425758e-8
chr4,169612628,169612629,ENSG00000137601.16,NEK1,47,7,CellTypeSpecific,0.1782258153915806,9.399868774717776e-7
chr4,170091698,170091699,ENSG00000109576.13,AADAT,38,19,NonSpecific,0.13903672327521055,1.848099936797935e-5
chr4,173593671,173593672,ENSG00000261672.1,RP11-475B2.1,62,7,NonSpecific,0.13775906333547722,2.0330473814097627e-5
chr4,174220397,174220398,ENSG00000248174.5,RP11-148L24.1,67,9,NonSpecific,0.40918430534143846,9.762545260141442e-16
chr4,174285433,174285434,ENSG00000164118.12,CEP44,69,5,NonSpecific,0.13255569882627483,2.9950276291375832e-5
chr4,174829313,174829314,ENSG00000145451.12,GLRA3,40,0,NonSpecific,NA,NA
chr4,176065833,176065834,ENSG00000150627.15,WDR17,33,11,NonSpecific,0.11977272007128503,7.707331881734015e-5
chr4,176319963,176319964,ENSG00000129128.12,SPCS3,35,6,NonSpecific,0.06780713159789324,0.00335852796728945
chr4,177442502,177442503,ENSG00000038002.8,AGA,45,7,NonSpecific,0.272079545267282,4.447000926298519e-10
chr4,182917935,182917936,ENSG00000129187.14,DCTD,107,10,CellTypeSpecific,0.11926870574180713,7.998560228983975e-5
chr4,183095055,183095056,ENSG00000272784.1,RP11-335L23.5,118,0,NonSpecific,NA,NA
chr4,183659224,183659225,ENSG00000182552.14,RWDD4,187,11,CellTypeSpecific,0.05686258005438277,0.007406031178607611
chr4,184221229,184221230,ENSG00000164303.10,ENPP6,234,0,NonSpecific,NA,NA
chr4,184474801,184474802,ENSG00000271646.1,RP11-326I11.3,256,2,NonSpecific,0.0820400189783421,0.0012024511571665463
chr4,184537553,184537554,ENSG00000271538.5,RP11-326I11.4,265,4,NonSpecific,0.25665408131580786,1.6600805450689343e-9
chr4,184649508,184649509,ENSG00000164305.18,CASP3,285,4,NonSpecific,0.12845503626134622,4.059883281619851e-5
chr4,184649612,184649613,ENSG00000164306.10,PRIMPOL,284,1,NonSpecific,0.10047382427672182,3.1622663858174127e-4
chr4,184734132,184734133,ENSG00000151725.11,CENPU,289,17,NonSpecific,0.2670148095485046,6.872602188019366e-10
chr4,184988996,184988997,ENSG00000248517.1,RP11-386B13.4,297,0,NonSpecific,NA,NA
chr4,185209503,185209504,ENSG00000164323.12,CFAP97,349,17,NonSpecific,0.23107144890306094,1.3974353453711767e-8
chr4,185395898,185395899,ENSG00000109771.15,LRP2BP,340,0,NonSpecific,NA,NA
chr4,185425984,185425985,ENSG00000109775.10,UFSP2,334,20,NonSpecific,0.3031892878297304,2.8784333678731193e-11
chr4,185426248,185426249,ENSG00000205129.8,C4orf47,334,0,NonSpecific,NA,NA
chr4,185535611,185535612,ENSG00000154553.13,PDLIM3,320,14,NonSpecific,0.22720308247413148,1.9177987651458483e-8
chr4,186069151,186069152,ENSG00000164342.12,TLR3,290,13,NonSpecific,0.31264200239224926,1.2246198499665737e-11
chr4,186104418,186104419,ENSG00000109794.13,FAM149A,292,14,NonSpecific,0.2077908395659866,9.195337608546808e-8
chr4,186191519,186191520,ENSG00000145476.15,CYP4V2,285,5,NonSpecific,0.3060979217691981,2.2154419957337722e-11
chr4,186226437,186226438,ENSG00000164344.15,KLKB1,284,15,NonSpecific,0.30556108258115616,2.3252988447036185e-11
chr4,186890968,186890969,ENSG00000250829.2,RP11-11N5.1,233,1,NonSpecific,0.10779998094780147,1.853943750269365e-4
chr4,187060098,187060099,ENSG00000250971.1,RP11-696F12.1,228,43,NonSpecific,0.31431274672110154,1.051715539189807e-11
chr4,187309681,187309682,ENSG00000250658.1,RP11-138B4.1,165,3,NonSpecific,0.16037611432355975,3.6994277105956645e-6
chr4,187413563,187413564,ENSG00000250620.1,RP11-91J3.3,165,13,NonSpecific,0.30615400693500866,2.204264183505017e-11
chr4,188400735,188400736,ENSG00000249378.5,LINC01060,93,11,NonSpecific,0.1465282750211659,1.0542813270416116e-5
chr4,189704489,189704490,ENSG00000272566.1,RP11-462G22.2,27,1,NonSpecific,0.049910359451802395,0.012265842287560093
chr4,6640090,6640091,ENSG00000179010.14,MRFAP1,171,4,NonSpecific,0.09717368606432383,4.019486659649879e-4
chr4,6670998,6670999,ENSG00000251580.1,RP11-539L10.3,173,20,CellTypeSpecific,0.45980364560438014,3.738981571615902e-18
chr4,7103384,7103385,ENSG00000245468.3,RP11-367J11.3,194,2,NonSpecific,0.10348557077574501,2.539670172116446e-4
chr4,7872312,7872313,ENSG00000196526.10,AFAP1,229,19,CellTypeSpecific,0.395084067326809,4.234825994393946e-15
chr4,8158831,8158832,ENSG00000163995.19,ABLIM2,208,4,NonSpecific,0.07072425975129484,0.0027210859988449896
chr4,8358337,8358338,ENSG00000251615.3,RP11-774O3.3,198,12,NonSpecific,0.0796502865650769,0.0014289435586521569
chr4,8440722,8440723,ENSG00000087008.15,ACOX3,191,34,CellTypeSpecific,0.2708642986614895,4.937877574982488e-10
chr4,8438868,8438869,ENSG00000155275.18,TRMT44,192,15,NonSpecific,0.15853846784994274,4.254216127598896e-6
chr4,8482269,8482270,ENSG00000205959.3,RP11-689P11.2,186,39,NonSpecific,0.2532188111617985,2.2183898787573436e-9
chr4,10054935,10054936,ENSG00000109667.11,SLC2A9,46,4,NonSpecific,0.05798046836744553,0.006830362145246008
chr4,10457407,10457408,ENSG00000178163.7,ZNF518B,60,12,NonSpecific,0.12263016826852292,6.244181400611381e-5
chr4,13627722,13627723,ENSG00000038219.12,BOD1L1,37,12,NonSpecific,0.08182416111856448,0.0012213463352038912
chr4,14111967,14111968,ENSG00000248698.5,LINC01085,53,0,NonSpecific,NA,NA
chr4,15002044,15002045,ENSG00000247624.6,CPEB2-AS1,110,0,NonSpecific,NA,NA
chr4,15681679,15681680,ENSG00000237765.6,FAM200B,111,8,NonSpecific,0.2066453775138946,1.007576199054091e-7
chr4,15963235,15963236,ENSG00000137441.7,FGFBP2,100,16,NonSpecific,0.11453781119772914,1.132238279396762e-4
chr4,17512233,17512234,ENSG00000151552.11,QDPR,59,8,NonSpecific,0.05494060261714209,0.008512459475810153
chr4,17614630,17614631,ENSG00000118579.12,MED28,58,12,CellTypeSpecific,0.04071664193802355,0.024032445359252235
chr4,17810757,17810758,ENSG00000163257.10,DCAF16,58,3,NonSpecific,0.05346106175495699,0.009476633158768802
chr4,20696281,20696282,ENSG00000163138.18,PACRGL,31,5,NonSpecific,0.09296503244995508,5.454935709179014e-4
chr4,21948798,21948799,ENSG00000185774.14,KCNIP4,16,0,NonSpecific,NA,NA
chr4,24789911,24789912,ENSG00000109610.5,SOD3,120,18,NonSpecific,0.10332061882464386,2.570374946725537e-4
chr4,25233974,25233975,ENSG00000038210.12,PI4K2B,140,31,CellTypeSpecific,0.2693058798092913,5.646141121249039e-10
chr4,25312784,25312785,ENSG00000168228.14,ZCCHC4,142,11,CellTypeSpecific,0.20590083958860295,1.0692084243182562e-7
chr4,25377212,25377213,ENSG00000053900.10,ANAPC4,143,28,NonSpecific,0.32706408186429453,3.253053480023236e-12
chr4,25863759,25863760,ENSG00000091490.10,SEL1L3,149,10,CellTypeSpecific,0.3021490828756329,3.1601524596155756e-11
chr4,25861829,25861830,ENSG00000250317.8,SMIM20,149,7,CellTypeSpecific,0.11715451463284156,9.343691045484275e-5
chr4,26490461,26490462,ENSG00000163394.5,CCKAR,81,1,NonSpecific,0.049080397116570376,0.013029777589957648
chr4,26857677,26857678,ENSG00000109689.15,STIM2,55,8,CellTypeSpecific,0.156266137364486,5.0549554447887855e-6
